transaction_id,transaction_date,customer_id,product_category,region,status,amount,is_approved,is_refunded,reporting_date
TXN-00166,2025-03-15,4565,Invoices,Latin America,refunded,769.23,0,1,2025-03-15
TXN-00514,2025-03-15,9295,Payments,Latin America,approved,2044.2,1,0,2025-03-15
TXN-00741,2025-03-15,3012,Subscriptions,Europe,approved,1317.06,1,0,2025-03-15
TXN-00849,2025-03-15,2813,Risk,Europe,approved,835.35,1,0,2025-03-15
TXN-00867,2025-03-15,4034,Invoices,North America,approved,348.71,1,0,2025-03-15
TXN-00885,2025-03-15,2652,Payments,North America,approved,1624.8,1,0,2025-03-15
TXN-01025,2025-03-15,1560,Invoices,Asia Pacific,approved,25.08,1,0,2025-03-15
TXN-01231,2025-03-15,9648,Payments,Latin America,approved,2277.55,1,0,2025-03-15
TXN-01426,2025-03-15,2645,Billing,North America,failed,130.75,0,0,2025-03-15
TXN-00028,2025-03-16,2243,Risk,North America,refunded,204.86,0,1,2025-03-16
TXN-00038,2025-03-16,1995,Payments,Asia Pacific,approved,328.43,1,0,2025-03-16
TXN-00084,2025-03-16,4725,Subscriptions,Asia Pacific,failed,1180.75,0,0,2025-03-16
TXN-00090,2025-03-16,1268,Invoices,Europe,refunded,714.62,0,1,2025-03-16
TXN-00101,2025-03-16,3713,Subscriptions,Latin America,approved,1065.8,1,0,2025-03-16
TXN-00302,2025-03-16,5215,Subscriptions,Middle East,approved,1675.9,1,0,2025-03-16
TXN-00334,2025-03-16,1646,Billing,Europe,approved,781.03,1,0,2025-03-16
TXN-00388,2025-03-16,4721,Risk,Middle East,refunded,2141.37,0,1,2025-03-16
TXN-00433,2025-03-16,8507,Subscriptions,Latin America,approved,1751.57,1,0,2025-03-16
TXN-00482,2025-03-16,6603,Subscriptions,Latin America,failed,91.57,0,0,2025-03-16
TXN-00524,2025-03-16,6396,Payments,Middle East,refunded,2157.57,0,1,2025-03-16
TXN-00545,2025-03-16,3499,Payments,Latin America,approved,2025.85,1,0,2025-03-16
TXN-00553,2025-03-16,4250,Billing,Latin America,approved,2493.3,1,0,2025-03-16
TXN-00605,2025-03-16,8839,Billing,North America,approved,2232.28,1,0,2025-03-16
TXN-00794,2025-03-16,7738,Risk,Asia Pacific,approved,1238.74,1,0,2025-03-16
TXN-01040,2025-03-16,5442,Subscriptions,Latin America,refunded,1714.53,0,1,2025-03-16
TXN-01264,2025-03-16,1323,Risk,North America,failed,1818.31,0,0,2025-03-16
TXN-00019,2025-03-17,5452,Invoices,Asia Pacific,refunded,1658.5,0,1,2025-03-17
TXN-00093,2025-03-17,4449,Risk,North America,approved,1635.04,1,0,2025-03-17
TXN-00459,2025-03-17,6943,Billing,Latin America,approved,1127.53,1,0,2025-03-17
TXN-00513,2025-03-17,2378,Payments,Middle East,approved,715.01,1,0,2025-03-17
TXN-00582,2025-03-17,1825,Risk,Middle East,approved,2349.9,1,0,2025-03-17
TXN-00589,2025-03-17,3744,Risk,North America,approved,1283.06,1,0,2025-03-17
TXN-00590,2025-03-17,1177,Billing,Middle East,approved,2030.88,1,0,2025-03-17
TXN-00611,2025-03-17,3529,Invoices,Middle East,approved,614.52,1,0,2025-03-17
TXN-00816,2025-03-17,1004,Payments,Middle East,approved,1654.85,1,0,2025-03-17
TXN-00868,2025-03-17,2586,Billing,Middle East,approved,1377.8,1,0,2025-03-17
TXN-00963,2025-03-17,5266,Risk,Asia Pacific,approved,1533.62,1,0,2025-03-17
TXN-01016,2025-03-17,8377,Payments,Asia Pacific,failed,688.5,0,0,2025-03-17
TXN-01024,2025-03-17,4610,Subscriptions,Latin America,refunded,1121.99,0,1,2025-03-17
TXN-01080,2025-03-17,6110,Risk,Europe,approved,2273.34,1,0,2025-03-17
TXN-01086,2025-03-17,5989,Risk,Asia Pacific,failed,2068.1,0,0,2025-03-17
TXN-01093,2025-03-17,5788,Subscriptions,Middle East,approved,694.58,1,0,2025-03-17
TXN-01097,2025-03-17,5505,Invoices,Middle East,approved,353.37,1,0,2025-03-17
TXN-01125,2025-03-17,9290,Risk,Europe,approved,1303.09,1,0,2025-03-17
TXN-01126,2025-03-17,6210,Invoices,Asia Pacific,failed,1390.5,0,0,2025-03-17
TXN-01500,2025-03-17,6962,Subscriptions,North America,approved,2056.46,1,0,2025-03-17
TXN-00125,2025-03-18,5979,Invoices,Europe,approved,2497.61,1,0,2025-03-18
TXN-00146,2025-03-18,3652,Invoices,Middle East,failed,1554.0,0,0,2025-03-18
TXN-00297,2025-03-18,9779,Subscriptions,Middle East,approved,611.31,1,0,2025-03-18
TXN-00361,2025-03-18,7657,Billing,North America,refunded,810.84,0,1,2025-03-18
TXN-00477,2025-03-18,9385,Invoices,Middle East,approved,1511.98,1,0,2025-03-18
TXN-00560,2025-03-18,4627,Invoices,Asia Pacific,approved,1572.34,1,0,2025-03-18
TXN-00643,2025-03-18,9661,Billing,Asia Pacific,failed,1302.14,0,0,2025-03-18
TXN-00650,2025-03-18,8685,Risk,Middle East,refunded,1947.97,0,1,2025-03-18
TXN-00723,2025-03-18,1237,Risk,Latin America,approved,1623.27,1,0,2025-03-18
TXN-00775,2025-03-18,2600,Invoices,Asia Pacific,failed,1836.03,0,0,2025-03-18
TXN-00780,2025-03-18,7049,Invoices,North America,approved,1381.39,1,0,2025-03-18
TXN-00835,2025-03-18,5977,Payments,Asia Pacific,approved,1683.32,1,0,2025-03-18
TXN-00856,2025-03-18,4310,Risk,Latin America,failed,811.35,0,0,2025-03-18
TXN-00865,2025-03-18,7836,Risk,Europe,failed,814.59,0,0,2025-03-18
TXN-00882,2025-03-18,5038,Subscriptions,Latin America,approved,1123.53,1,0,2025-03-18
TXN-01007,2025-03-18,5138,Subscriptions,North America,refunded,1043.65,0,1,2025-03-18
TXN-01127,2025-03-18,9809,Payments,Middle East,failed,562.53,0,0,2025-03-18
TXN-01144,2025-03-18,5191,Invoices,Asia Pacific,approved,679.1,1,0,2025-03-18
TXN-01150,2025-03-18,3976,Subscriptions,Latin America,approved,1983.07,1,0,2025-03-18
TXN-01158,2025-03-18,3432,Subscriptions,Latin America,refunded,313.01,0,1,2025-03-18
TXN-01163,2025-03-18,2347,Invoices,Latin America,refunded,974.61,0,1,2025-03-18
TXN-01310,2025-03-18,2704,Risk,Europe,approved,148.16,1,0,2025-03-18
TXN-01314,2025-03-18,9678,Payments,Latin America,approved,370.84,1,0,2025-03-18
TXN-01401,2025-03-18,5566,Subscriptions,Latin America,refunded,1649.5,0,1,2025-03-18
TXN-01465,2025-03-18,7604,Invoices,Asia Pacific,approved,1017.81,1,0,2025-03-18
TXN-00006,2025-03-19,3182,Subscriptions,Europe,approved,866.1,1,0,2025-03-19
TXN-00037,2025-03-19,2381,Billing,North America,approved,2400.96,1,0,2025-03-19
TXN-00151,2025-03-19,2707,Risk,Europe,approved,366.94,1,0,2025-03-19
TXN-00232,2025-03-19,9134,Subscriptions,Asia Pacific,refunded,1108.14,0,1,2025-03-19
TXN-00427,2025-03-19,4237,Invoices,Europe,failed,1533.28,0,0,2025-03-19
TXN-00610,2025-03-19,3551,Risk,Europe,refunded,1856.81,0,1,2025-03-19
TXN-00668,2025-03-19,8589,Payments,North America,approved,44.79,1,0,2025-03-19
TXN-00829,2025-03-19,1237,Risk,North America,approved,1228.18,1,0,2025-03-19
TXN-01042,2025-03-19,9736,Risk,North America,approved,51.9,1,0,2025-03-19
TXN-01247,2025-03-19,3021,Subscriptions,Middle East,approved,429.29,1,0,2025-03-19
TXN-01280,2025-03-19,1405,Billing,North America,approved,73.57,1,0,2025-03-19
TXN-01292,2025-03-19,2401,Billing,North America,refunded,385.35,0,1,2025-03-19
TXN-01325,2025-03-19,6571,Billing,Middle East,approved,2460.94,1,0,2025-03-19
TXN-01347,2025-03-19,8762,Payments,North America,approved,1726.56,1,0,2025-03-19
TXN-01419,2025-03-19,8643,Risk,Asia Pacific,failed,319.13,0,0,2025-03-19
TXN-01486,2025-03-19,6833,Subscriptions,Europe,failed,1571.04,0,0,2025-03-19
TXN-00396,2025-03-20,8661,Risk,Middle East,approved,645.47,1,0,2025-03-20
TXN-00492,2025-03-20,4941,Risk,Middle East,approved,2072.03,1,0,2025-03-20
TXN-00504,2025-03-20,5123,Subscriptions,Asia Pacific,approved,1331.58,1,0,2025-03-20
TXN-00558,2025-03-20,7645,Subscriptions,Latin America,approved,867.2,1,0,2025-03-20
TXN-00921,2025-03-20,3326,Billing,Latin America,approved,402.22,1,0,2025-03-20
TXN-01023,2025-03-20,2889,Invoices,Asia Pacific,refunded,20.96,0,1,2025-03-20
TXN-01214,2025-03-20,5683,Risk,Asia Pacific,approved,616.8,1,0,2025-03-20
TXN-01245,2025-03-20,2788,Subscriptions,North America,refunded,1492.79,0,1,2025-03-20
TXN-01408,2025-03-20,9538,Payments,Latin America,refunded,1477.93,0,1,2025-03-20
TXN-00035,2025-03-21,8348,Payments,North America,approved,1316.78,1,0,2025-03-21
TXN-00375,2025-03-21,4675,Risk,North America,approved,2491.3,1,0,2025-03-21
TXN-00517,2025-03-21,4725,Payments,North America,approved,1063.06,1,0,2025-03-21
TXN-00781,2025-03-21,7867,Payments,Asia Pacific,failed,1928.82,0,0,2025-03-21
TXN-00812,2025-03-21,1607,Invoices,Latin America,failed,614.14,0,0,2025-03-21
TXN-00904,2025-03-21,5957,Payments,Middle East,approved,319.88,1,0,2025-03-21
TXN-01004,2025-03-21,1966,Invoices,Asia Pacific,approved,1211.52,1,0,2025-03-21
TXN-01141,2025-03-21,3155,Risk,Asia Pacific,approved,570.31,1,0,2025-03-21
TXN-01201,2025-03-21,8929,Risk,Asia Pacific,refunded,577.25,0,1,2025-03-21
TXN-01324,2025-03-21,9782,Subscriptions,North America,failed,1269.28,0,0,2025-03-21
TXN-01371,2025-03-21,3543,Invoices,Asia Pacific,refunded,1560.35,0,1,2025-03-21
TXN-01375,2025-03-21,4451,Subscriptions,Asia Pacific,approved,1385.84,1,0,2025-03-21
TXN-00048,2025-03-22,8644,Risk,Latin America,approved,1948.12,1,0,2025-03-22
TXN-00095,2025-03-22,7318,Billing,Asia Pacific,approved,2398.16,1,0,2025-03-22
TXN-00304,2025-03-22,3334,Subscriptions,Asia Pacific,approved,1127.01,1,0,2025-03-22
TXN-00358,2025-03-22,6257,Billing,Asia Pacific,approved,1822.41,1,0,2025-03-22
TXN-00362,2025-03-22,3663,Risk,Latin America,failed,2071.07,0,0,2025-03-22
TXN-00364,2025-03-22,4340,Billing,Asia Pacific,approved,1255.79,1,0,2025-03-22
TXN-00389,2025-03-22,1553,Subscriptions,Europe,approved,1776.09,1,0,2025-03-22
TXN-00565,2025-03-22,6305,Risk,Middle East,approved,17.62,1,0,2025-03-22
TXN-00579,2025-03-22,3326,Billing,Latin America,approved,2101.74,1,0,2025-03-22
TXN-00740,2025-03-22,8962,Billing,Latin America,approved,1338.71,1,0,2025-03-22
TXN-00828,2025-03-22,2511,Invoices,Europe,approved,206.88,1,0,2025-03-22
TXN-01304,2025-03-22,1567,Payments,Latin America,approved,309.51,1,0,2025-03-22
TXN-01384,2025-03-22,1442,Invoices,Europe,refunded,1199.6,0,1,2025-03-22
TXN-01389,2025-03-22,2335,Subscriptions,Asia Pacific,approved,576.2,1,0,2025-03-22
TXN-01471,2025-03-22,6499,Invoices,Asia Pacific,refunded,264.9,0,1,2025-03-22
TXN-00067,2025-03-23,9713,Billing,Asia Pacific,approved,1075.26,1,0,2025-03-23
TXN-00179,2025-03-23,9317,Subscriptions,Asia Pacific,refunded,355.74,0,1,2025-03-23
TXN-00202,2025-03-23,2605,Billing,North America,failed,2397.98,0,0,2025-03-23
TXN-00220,2025-03-23,5652,Invoices,North America,failed,366.92,0,0,2025-03-23
TXN-00345,2025-03-23,7685,Invoices,Asia Pacific,approved,555.99,1,0,2025-03-23
TXN-00592,2025-03-23,3938,Subscriptions,Europe,failed,320.28,0,0,2025-03-23
TXN-00840,2025-03-23,1834,Billing,Middle East,failed,2210.04,0,0,2025-03-23
TXN-00843,2025-03-23,5909,Invoices,Middle East,approved,1827.25,1,0,2025-03-23
TXN-01037,2025-03-23,3933,Risk,North America,approved,804.06,1,0,2025-03-23
TXN-01108,2025-03-23,3316,Billing,Middle East,approved,1579.29,1,0,2025-03-23
TXN-01154,2025-03-23,4357,Billing,Middle East,failed,2197.17,0,0,2025-03-23
TXN-01206,2025-03-23,3559,Billing,Latin America,approved,599.34,1,0,2025-03-23
TXN-01287,2025-03-23,3543,Risk,Asia Pacific,refunded,2240.37,0,1,2025-03-23
TXN-01315,2025-03-23,2798,Risk,Middle East,failed,2305.58,0,0,2025-03-23
TXN-01390,2025-03-23,2755,Invoices,Europe,refunded,2108.5,0,1,2025-03-23
TXN-01428,2025-03-23,3886,Invoices,Middle East,refunded,20.66,0,1,2025-03-23
TXN-00153,2025-03-24,1467,Payments,Europe,refunded,1765.13,0,1,2025-03-24
TXN-00324,2025-03-24,8889,Risk,Latin America,failed,445.3,0,0,2025-03-24
TXN-00529,2025-03-24,5729,Payments,Asia Pacific,failed,729.87,0,0,2025-03-24
TXN-00530,2025-03-24,4084,Payments,Europe,approved,1753.03,1,0,2025-03-24
TXN-00642,2025-03-24,8875,Billing,North America,approved,1903.14,1,0,2025-03-24
TXN-00669,2025-03-24,9423,Invoices,Europe,approved,15.57,1,0,2025-03-24
TXN-00715,2025-03-24,2037,Risk,Latin America,failed,445.54,0,0,2025-03-24
TXN-00733,2025-03-24,9445,Invoices,Europe,approved,1978.13,1,0,2025-03-24
TXN-00804,2025-03-24,8910,Payments,Middle East,failed,1692.61,0,0,2025-03-24
TXN-00943,2025-03-24,1084,Billing,Latin America,approved,1820.27,1,0,2025-03-24
TXN-00969,2025-03-24,1242,Invoices,Middle East,approved,1271.46,1,0,2025-03-24
TXN-01006,2025-03-24,2037,Billing,Latin America,approved,1366.78,1,0,2025-03-24
TXN-01081,2025-03-24,4452,Billing,Middle East,approved,1488.1,1,0,2025-03-24
TXN-01103,2025-03-24,8023,Payments,North America,refunded,2015.91,0,1,2025-03-24
TXN-01170,2025-03-24,9671,Risk,Asia Pacific,failed,1025.73,0,0,2025-03-24
TXN-01354,2025-03-24,1807,Invoices,Asia Pacific,approved,1539.86,1,0,2025-03-24
TXN-00024,2025-03-25,2353,Payments,Latin America,failed,2046.36,0,0,2025-03-25
TXN-00061,2025-03-25,3619,Subscriptions,Middle East,approved,1423.71,1,0,2025-03-25
TXN-00264,2025-03-25,6415,Billing,Europe,failed,117.08,0,0,2025-03-25
TXN-00421,2025-03-25,4539,Invoices,Latin America,refunded,2405.42,0,1,2025-03-25
TXN-00438,2025-03-25,5989,Risk,Middle East,approved,343.45,1,0,2025-03-25
TXN-00452,2025-03-25,6472,Payments,North America,failed,2017.52,0,0,2025-03-25
TXN-00470,2025-03-25,2375,Billing,Latin America,approved,1714.47,1,0,2025-03-25
TXN-00491,2025-03-25,5778,Payments,Asia Pacific,failed,1959.7,0,0,2025-03-25
TXN-00499,2025-03-25,3525,Payments,Asia Pacific,approved,497.47,1,0,2025-03-25
TXN-00527,2025-03-25,6524,Payments,Europe,approved,1017.82,1,0,2025-03-25
TXN-00577,2025-03-25,5178,Risk,Europe,approved,156.41,1,0,2025-03-25
TXN-00586,2025-03-25,6899,Subscriptions,Europe,approved,185.07,1,0,2025-03-25
TXN-00693,2025-03-25,3577,Payments,Middle East,failed,2196.01,0,0,2025-03-25
TXN-00722,2025-03-25,2385,Invoices,Latin America,approved,703.76,1,0,2025-03-25
TXN-00862,2025-03-25,7762,Risk,Latin America,approved,766.08,1,0,2025-03-25
TXN-01067,2025-03-25,8205,Billing,Europe,approved,598.57,1,0,2025-03-25
TXN-01143,2025-03-25,2827,Payments,Asia Pacific,failed,1110.84,0,0,2025-03-25
TXN-01182,2025-03-25,1909,Subscriptions,Asia Pacific,failed,1578.17,0,0,2025-03-25
TXN-01262,2025-03-25,4879,Subscriptions,North America,approved,1334.13,1,0,2025-03-25
TXN-01273,2025-03-25,2830,Billing,Middle East,approved,2198.99,1,0,2025-03-25
TXN-00081,2025-03-26,3667,Invoices,North America,failed,1195.02,0,0,2025-03-26
TXN-00181,2025-03-26,9482,Subscriptions,Europe,approved,1333.26,1,0,2025-03-26
TXN-00286,2025-03-26,3192,Invoices,Europe,failed,987.89,0,0,2025-03-26
TXN-00319,2025-03-26,2218,Subscriptions,Middle East,approved,2276.12,1,0,2025-03-26
TXN-00348,2025-03-26,5880,Payments,North America,failed,1558.27,0,0,2025-03-26
TXN-00382,2025-03-26,3380,Risk,Latin America,approved,1570.77,1,0,2025-03-26
TXN-00409,2025-03-26,1328,Risk,Asia Pacific,approved,1132.8,1,0,2025-03-26
TXN-00680,2025-03-26,5107,Risk,Middle East,approved,84.28,1,0,2025-03-26
TXN-00754,2025-03-26,5506,Subscriptions,Middle East,approved,1156.39,1,0,2025-03-26
TXN-00764,2025-03-26,5647,Risk,Middle East,failed,313.82,0,0,2025-03-26
TXN-00936,2025-03-26,6076,Billing,Latin America,approved,876.2,1,0,2025-03-26
TXN-01109,2025-03-26,5735,Invoices,Asia Pacific,approved,67.92,1,0,2025-03-26
TXN-01443,2025-03-26,7866,Risk,North America,approved,314.8,1,0,2025-03-26
TXN-01447,2025-03-26,6299,Subscriptions,Europe,approved,1113.2,1,0,2025-03-26
TXN-00293,2025-03-27,4094,Subscriptions,Latin America,approved,346.85,1,0,2025-03-27
TXN-00340,2025-03-27,5975,Billing,Latin America,refunded,453.55,0,1,2025-03-27
TXN-00383,2025-03-27,2600,Billing,Middle East,refunded,1074.3,0,1,2025-03-27
TXN-00571,2025-03-27,2705,Risk,Latin America,failed,2062.35,0,0,2025-03-27
TXN-00640,2025-03-27,4600,Risk,Latin America,approved,1459.18,1,0,2025-03-27
TXN-00671,2025-03-27,1188,Payments,Asia Pacific,approved,769.34,1,0,2025-03-27
TXN-00694,2025-03-27,2969,Subscriptions,North America,refunded,2280.85,0,1,2025-03-27
TXN-00763,2025-03-27,1285,Invoices,Middle East,approved,2194.79,1,0,2025-03-27
TXN-00776,2025-03-27,4822,Payments,Europe,failed,1399.14,0,0,2025-03-27
TXN-00926,2025-03-27,6050,Invoices,Europe,approved,364.28,1,0,2025-03-27
TXN-00949,2025-03-27,8002,Billing,Middle East,approved,1317.03,1,0,2025-03-27
TXN-00965,2025-03-27,5174,Payments,North America,approved,1421.65,1,0,2025-03-27
TXN-01269,2025-03-27,5306,Payments,Middle East,approved,1506.11,1,0,2025-03-27
TXN-01295,2025-03-27,1622,Billing,Middle East,approved,622.0,1,0,2025-03-27
TXN-01421,2025-03-27,3929,Risk,North America,refunded,1793.92,0,1,2025-03-27
TXN-01440,2025-03-27,2519,Subscriptions,North America,approved,1435.5,1,0,2025-03-27
TXN-00195,2025-03-28,2439,Risk,Asia Pacific,approved,452.76,1,0,2025-03-28
TXN-00200,2025-03-28,9652,Subscriptions,North America,approved,745.37,1,0,2025-03-28
TXN-00274,2025-03-28,4546,Invoices,Latin America,failed,2256.9,0,0,2025-03-28
TXN-00337,2025-03-28,9470,Invoices,North America,approved,1352.8,1,0,2025-03-28
TXN-00448,2025-03-28,9250,Invoices,Middle East,refunded,2212.68,0,1,2025-03-28
TXN-00451,2025-03-28,9237,Invoices,Europe,refunded,520.58,0,1,2025-03-28
TXN-00466,2025-03-28,7673,Risk,North America,approved,471.96,1,0,2025-03-28
TXN-00503,2025-03-28,4577,Subscriptions,Asia Pacific,approved,475.02,1,0,2025-03-28
TXN-00515,2025-03-28,6828,Subscriptions,Asia Pacific,failed,1717.81,0,0,2025-03-28
TXN-00649,2025-03-28,8624,Billing,Europe,approved,400.96,1,0,2025-03-28
TXN-00683,2025-03-28,6455,Subscriptions,Asia Pacific,refunded,2080.09,0,1,2025-03-28
TXN-00684,2025-03-28,6802,Invoices,Latin America,failed,936.29,0,0,2025-03-28
TXN-00751,2025-03-28,5557,Invoices,North America,refunded,56.94,0,1,2025-03-28
TXN-00853,2025-03-28,7428,Payments,North America,refunded,2466.61,0,1,2025-03-28
TXN-00999,2025-03-28,1290,Risk,Latin America,approved,2173.52,1,0,2025-03-28
TXN-01054,2025-03-28,2738,Billing,Asia Pacific,approved,1161.95,1,0,2025-03-28
TXN-01083,2025-03-28,3620,Risk,Asia Pacific,refunded,1708.9,0,1,2025-03-28
TXN-01210,2025-03-28,8868,Risk,Asia Pacific,failed,1789.45,0,0,2025-03-28
TXN-01223,2025-03-28,2022,Billing,Asia Pacific,approved,799.43,1,0,2025-03-28
TXN-01243,2025-03-28,5607,Billing,Latin America,approved,1762.39,1,0,2025-03-28
TXN-01369,2025-03-28,8742,Billing,Latin America,approved,143.9,1,0,2025-03-28
TXN-01376,2025-03-28,5641,Invoices,North America,failed,114.24,0,0,2025-03-28
TXN-01377,2025-03-28,6977,Subscriptions,Latin America,refunded,1104.31,0,1,2025-03-28
TXN-01448,2025-03-28,5478,Payments,Latin America,approved,867.82,1,0,2025-03-28
TXN-00012,2025-03-29,3054,Invoices,Middle East,refunded,824.03,0,1,2025-03-29
TXN-00046,2025-03-29,6311,Billing,Asia Pacific,approved,1636.19,1,0,2025-03-29
TXN-00064,2025-03-29,9268,Payments,North America,approved,163.37,1,0,2025-03-29
TXN-00208,2025-03-29,9212,Billing,Middle East,refunded,2367.82,0,1,2025-03-29
TXN-00325,2025-03-29,7953,Invoices,Middle East,failed,82.39,0,0,2025-03-29
TXN-00355,2025-03-29,1959,Billing,North America,refunded,2269.46,0,1,2025-03-29
TXN-00404,2025-03-29,3235,Billing,Asia Pacific,failed,1190.22,0,0,2025-03-29
TXN-00417,2025-03-29,3539,Risk,North America,approved,58.32,1,0,2025-03-29
TXN-00441,2025-03-29,2479,Billing,Asia Pacific,failed,211.12,0,0,2025-03-29
TXN-00609,2025-03-29,3524,Risk,Europe,approved,1220.53,1,0,2025-03-29
TXN-00797,2025-03-29,2506,Risk,North America,approved,2450.23,1,0,2025-03-29
TXN-00861,2025-03-29,6837,Invoices,Asia Pacific,refunded,2161.71,0,1,2025-03-29
TXN-00947,2025-03-29,7961,Payments,Asia Pacific,approved,1006.53,1,0,2025-03-29
TXN-00959,2025-03-29,5271,Payments,Middle East,approved,426.72,1,0,2025-03-29
TXN-01226,2025-03-29,6567,Payments,Europe,refunded,1035.82,0,1,2025-03-29
TXN-01233,2025-03-29,9382,Risk,Latin America,approved,783.74,1,0,2025-03-29
TXN-01475,2025-03-29,1155,Billing,Latin America,approved,1206.48,1,0,2025-03-29
TXN-00141,2025-03-30,7493,Invoices,Latin America,approved,364.72,1,0,2025-03-30
TXN-00555,2025-03-30,7429,Invoices,North America,approved,40.42,1,0,2025-03-30
TXN-00594,2025-03-30,2780,Invoices,Latin America,refunded,593.4,0,1,2025-03-30
TXN-00772,2025-03-30,3864,Subscriptions,Middle East,refunded,1040.36,0,1,2025-03-30
TXN-00851,2025-03-30,5848,Risk,Europe,approved,1561.48,1,0,2025-03-30
TXN-00894,2025-03-30,2986,Subscriptions,Latin America,refunded,107.01,0,1,2025-03-30
TXN-00914,2025-03-30,6413,Invoices,Latin America,failed,216.88,0,0,2025-03-30
TXN-01198,2025-03-30,4758,Payments,Asia Pacific,failed,1959.89,0,0,2025-03-30
TXN-01203,2025-03-30,2990,Subscriptions,Europe,approved,602.4,1,0,2025-03-30
TXN-01228,2025-03-30,1360,Risk,North America,failed,528.62,0,0,2025-03-30
TXN-01246,2025-03-30,4644,Subscriptions,North America,approved,566.62,1,0,2025-03-30
TXN-01250,2025-03-30,9768,Subscriptions,North America,refunded,1541.92,0,1,2025-03-30
TXN-01381,2025-03-30,1365,Billing,North America,refunded,756.12,0,1,2025-03-30
TXN-01393,2025-03-30,4278,Payments,North America,approved,804.23,1,0,2025-03-30
TXN-01457,2025-03-30,1890,Invoices,Europe,approved,139.7,1,0,2025-03-30
TXN-00145,2025-03-31,2188,Risk,North America,approved,2312.3,1,0,2025-03-31
TXN-00161,2025-03-31,6576,Payments,Latin America,approved,1283.15,1,0,2025-03-31
TXN-00265,2025-03-31,6181,Invoices,Middle East,approved,1417.22,1,0,2025-03-31
TXN-00347,2025-03-31,4622,Risk,Latin America,approved,1481.78,1,0,2025-03-31
TXN-00356,2025-03-31,8666,Invoices,Asia Pacific,approved,247.75,1,0,2025-03-31
TXN-00401,2025-03-31,5813,Billing,Europe,approved,632.47,1,0,2025-03-31
TXN-00511,2025-03-31,5470,Billing,Latin America,approved,2398.33,1,0,2025-03-31
TXN-00691,2025-03-31,4262,Invoices,Asia Pacific,approved,111.77,1,0,2025-03-31
TXN-00810,2025-03-31,5804,Risk,Middle East,failed,1762.3,0,0,2025-03-31
TXN-00820,2025-03-31,7970,Billing,Europe,approved,1443.93,1,0,2025-03-31
TXN-01056,2025-03-31,1929,Subscriptions,Middle East,approved,1826.91,1,0,2025-03-31
TXN-01082,2025-03-31,5155,Subscriptions,Latin America,failed,755.43,0,0,2025-03-31
TXN-01088,2025-03-31,3886,Billing,Latin America,approved,36.78,1,0,2025-03-31
TXN-01117,2025-03-31,9930,Payments,Asia Pacific,approved,740.5,1,0,2025-03-31
TXN-01169,2025-03-31,1690,Invoices,Asia Pacific,approved,2301.8,1,0,2025-03-31
TXN-01336,2025-03-31,5890,Invoices,Latin America,approved,1039.87,1,0,2025-03-31
TXN-01346,2025-03-31,5107,Invoices,North America,approved,1393.48,1,0,2025-03-31
TXN-01422,2025-03-31,7936,Billing,Asia Pacific,failed,1567.95,0,0,2025-03-31
